[ 2026-03-16 17:12:40,639 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-16 17:40:45,182 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=GET, url=https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com/?prefix=model.pkl&encoding-type=url, headers={'User-Agent': b'Boto3/1.42.66 md/Botocore#1.42.66 ua/2.1 os/windows#10 md/arch#amd64 lang/python#3.11.9 md/pyimpl#CPython m/b,C,Z,e,D cfg/retry-mode#legacy Botocore/1.42.66 Resource', 'X-Amz-Date': b'20260316T114045Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIASCI52CPJT3AMY5HI/20260316/ap-southeast-1/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=83b44c437e6231ff156d6bd5e307d56e644d4bcf1ee40421f6d10b541fb897cc', 'amz-sdk-invocation-id': b'66fe88e9-60be-4534-8fc1-a8daacef4c58', 'amz-sdk-request': b'attempt=1'}>
[ 2026-03-16 17:40:45,182 ] botocore.httpsession - DEBUG - Certificate path: D:\Data Science\Project\career\Lib\site-packages\certifi\cacert.pem
[ 2026-03-16 17:40:45,182 ] urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com:443
[ 2026-03-16 17:40:46,227 ] urllib3.connectionpool - DEBUG - https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com:443 "GET /?prefix=model.pkl&encoding-type=url HTTP/1.1" 200 None
[ 2026-03-16 17:40:46,231 ] botocore.hooks - DEBUG - Event before-parse.s3.ListObjects: calling handler <function _handle_200_error at 0x000001A6AE61F380>
[ 2026-03-16 17:40:46,231 ] botocore.hooks - DEBUG - Event before-parse.s3.ListObjects: calling handler <function handle_expires_header at 0x000001A6AE61F1A0>
[ 2026-03-16 17:40:46,231 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': 'JFObTz+XRd1wVtNCyHWl7Cfr+t7CT++LLmNYZ9DG1lsOhcz9SjXzd2zIQTm1qUmPHXIvHo+hLj64T/I/NLNT0j8Thp2WtBA6', 'x-amz-request-id': 'M0KSEDA1QFYXDS9V', 'Date': 'Mon, 16 Mar 2026 11:40:46 GMT', 'x-amz-bucket-region': 'ap-southeast-1', 'Content-Type': 'application/xml', 'Transfer-Encoding': 'chunked', 'Server': 'AmazonS3'}
[ 2026-03-16 17:40:46,231 ] botocore.parsers - DEBUG - Response body:
b'<?xml version="1.0" encoding="UTF-8"?>\n<ListBucketResult xmlns="http://s3.amazonaws.com/doc/2006-03-01/"><Name>career-swtich-142333318099-ap-southeast-1-an</Name><Prefix>model.pkl</Prefix><Marker></Marker><MaxKeys>1000</MaxKeys><EncodingType>url</EncodingType><IsTruncated>false</IsTruncated><Contents><Key>model.pkl</Key><LastModified>2026-03-16T11:36:53.000Z</LastModified><ETag>&quot;8bfc900e09bb7cd7cad840c2ec560fda&quot;</ETag><ChecksumAlgorithm>CRC32</ChecksumAlgorithm><ChecksumType>FULL_OBJECT</ChecksumType><Size>11804</Size><Owner><ID>cc0d4ef5a03431e5896acb50a73153b816a51431d3c50e9eface818dac95f8ca</ID></Owner><StorageClass>STANDARD</StorageClass></Contents></ListBucketResult>'
[ 2026-03-16 17:40:46,231 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <function _update_status_code at 0x000001A6AE61F4C0>
[ 2026-03-16 17:40:46,231 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <botocore.retryhandler.RetryHandler object at 0x000001A6C003FA90>
[ 2026-03-16 17:40:46,231 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-16 17:40:46,239 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <bound method S3RegionRedirectorv2.redirect_from_error of <botocore.utils.S3RegionRedirectorv2 object at 0x000001A6C27CEBD0>>
[ 2026-03-16 17:40:46,239 ] botocore.hooks - DEBUG - Event after-call.s3.ListObjects: calling handler <function decode_list_object at 0x000001A6AE61E020>
[ 2026-03-16 17:40:46,239 ] boto3.resources.factory - DEBUG - Loading s3:ObjectSummary
[ 2026-03-16 17:40:46,239 ] boto3.resources.model - DEBUG - Renaming ObjectSummary attribute key
[ 2026-03-16 17:40:46,239 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.ObjectSummary: calling handler <function lazy_call.<locals>._handler at 0x000001A6C1C1CC20>
[ 2026-03-16 17:40:46,244 ] boto3.resources.factory - DEBUG - Loading s3:Object
[ 2026-03-16 17:40:46,247 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.Object: calling handler <function lazy_call.<locals>._handler at 0x000001A6C1C1CB80>
[ 2026-03-16 17:40:46,247 ] boto3.resources.action - DEBUG - Calling s3:get_object with {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Key': 'model.pkl'}
[ 2026-03-16 17:40:46,247 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function sse_md5 at 0x000001A6AE61CB80>
[ 2026-03-16 17:40:46,247 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function validate_bucket_name at 0x000001A6AE61CAE0>
[ 2026-03-16 17:40:46,247 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function remove_bucket_from_url_paths_from_model at 0x000001A6AE61EE80>
[ 2026-03-16 17:40:46,247 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <bound method S3RegionRedirectorv2.annotate_request_context of <botocore.utils.S3RegionRedirectorv2 object at 0x000001A6C27CEBD0>>
[ 2026-03-16 17:40:46,247 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <bound method ClientCreator._inject_s3_input_parameters of <botocore.client.ClientCreator object at 0x000001A6C24E0C90>>
[ 2026-03-16 17:40:46,247 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function generate_idempotent_uuid at 0x000001A6AE61C900>
[ 2026-03-16 17:40:46,247 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function _handle_request_validation_mode_member at 0x000001A6AE61F560>
[ 2026-03-16 17:40:46,255 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <function customize_endpoint_resolver_builtins at 0x000001A6AE61F060>
[ 2026-03-16 17:40:46,255 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <bound method S3RegionRedirectorv2.redirect_from_cache of <botocore.utils.S3RegionRedirectorv2 object at 0x000001A6C27CEBD0>>
[ 2026-03-16 17:40:46,255 ] botocore.regions - DEBUG - Calling endpoint provider with parameters: {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Region': 'ap-southeast-1', 'UseFIPS': False, 'UseDualStack': False, 'ForcePathStyle': False, 'Accelerate': False, 'UseGlobalEndpoint': False, 'Key': 'model.pkl', 'DisableMultiRegionAccessPoints': False, 'UseArnRegion': True}
[ 2026-03-16 17:40:46,255 ] botocore.regions - DEBUG - Endpoint provider result: https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com
[ 2026-03-16 17:40:46,255 ] botocore.regions - DEBUG - Selecting from endpoint provider's list of auth schemes: "sigv4". User selected auth scheme is: "None"
[ 2026-03-16 17:40:46,255 ] botocore.regions - DEBUG - Selected auth type "v4" as "v4" with signing context params: {'region': 'ap-southeast-1', 'signing_name': 's3', 'disableDoubleEncoding': True}
[ 2026-03-16 17:40:46,260 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function add_expect_header at 0x000001A6AE61CEA0>
[ 2026-03-16 17:40:46,262 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <bound method S3ExpressIdentityResolver.apply_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x000001A6C27D25D0>>
[ 2026-03-16 17:40:46,262 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function add_recursion_detection_header at 0x000001A6AE3A5EE0>
[ 2026-03-16 17:40:46,262 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function inject_api_version_header_if_needed at 0x000001A6AE61E3E0>
[ 2026-03-16 17:40:46,262 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=GetObject) with params: {'url_path': '/model.pkl', 'query_string': {}, 'method': 'GET', 'headers': {'x-amz-checksum-mode': 'ENABLED', 'User-Agent': 'Boto3/1.42.66 md/Botocore#1.42.66 ua/2.1 os/windows#10 md/arch#amd64 lang/python#3.11.9 md/pyimpl#CPython m/D,b,Z,e cfg/retry-mode#legacy Botocore/1.42.66 Resource'}, 'body': b'', 'auth_path': '/career-swtich-142333318099-ap-southeast-1-an/model.pkl', 'url': 'https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com/model.pkl', 'context': {'client_region': 'ap-southeast-1', 'client_config': <botocore.config.Config object at 0x000001A6C27B3F90>, 'has_streaming_input': False, 'auth_type': 'v4', 'unsigned_payload': None, 'auth_options': ['aws.auth#sigv4'], 's3_redirect': {'redirected': False, 'bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'params': {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Key': 'model.pkl', 'ChecksumMode': 'ENABLED'}}, 'input_params': {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Key': 'model.pkl'}, 'signing': {'region': 'ap-southeast-1', 'signing_name': 's3', 'disableDoubleEncoding': True}, 'endpoint_properties': {'authSchemes': [{'disableDoubleEncoding': True, 'name': 'sigv4', 'signingName': 's3', 'signingRegion': 'ap-southeast-1'}]}, 'checksum': {'response_algorithms': ['crc32', 'sha1', 'sha256']}}}
[ 2026-03-16 17:40:46,262 ] botocore.hooks - DEBUG - Event request-created.s3.GetObject: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001A6C27B3F50>>
[ 2026-03-16 17:40:46,262 ] botocore.hooks - DEBUG - Event choose-signer.s3.GetObject: calling handler <bound method ClientCreator._default_s3_presign_to_sigv2 of <botocore.client.ClientCreator object at 0x000001A6C24E0C90>>
[ 2026-03-16 17:40:46,262 ] botocore.hooks - DEBUG - Event choose-signer.s3.GetObject: calling handler <function set_operation_specific_signer at 0x000001A6AE61C680>
[ 2026-03-16 17:40:46,262 ] botocore.hooks - DEBUG - Event before-sign.s3.GetObject: calling handler <function remove_arn_from_signing_path at 0x000001A6AE61EFC0>
[ 2026-03-16 17:40:46,262 ] botocore.hooks - DEBUG - Event before-sign.s3.GetObject: calling handler <function _set_extra_headers_for_unsigned_request at 0x000001A6AE61F600>
[ 2026-03-16 17:40:46,262 ] botocore.hooks - DEBUG - Event before-sign.s3.GetObject: calling handler <bound method S3ExpressIdentityResolver.resolve_s3express_identity of <botocore.utils.S3ExpressIdentityResolver object at 0x000001A6C27D25D0>>
[ 2026-03-16 17:40:46,271 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-16 17:40:46,271 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/model.pkl

host:career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com
x-amz-checksum-mode:ENABLED
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260316T114046Z

host;x-amz-checksum-mode;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-03-16 17:40:46,271 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260316T114046Z
20260316/ap-southeast-1/s3/aws4_request
1895ca50b0c261b23d39a80dfb46eb1ccdd7763af82efd9079741182769c26b9
[ 2026-03-16 17:40:46,271 ] botocore.auth - DEBUG - Signature:
cb564cf8fbcdb5d03d205023f5f18598e174e9eaf531bcccabf37bcfafa09535
[ 2026-03-16 17:40:46,271 ] botocore.hooks - DEBUG - Event request-created.s3.GetObject: calling handler <bound method UserAgentString.rebuild_and_replace_user_agent_handler of <botocore.useragent.UserAgentString object at 0x000001A6BFFBCB10>>
[ 2026-03-16 17:40:46,271 ] botocore.hooks - DEBUG - Event request-created.s3.GetObject: calling handler <function add_retry_headers at 0x000001A6AE61EDE0>
[ 2026-03-16 17:40:46,277 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=True, method=GET, url=https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com/model.pkl, headers={'x-amz-checksum-mode': b'ENABLED', 'User-Agent': b'Boto3/1.42.66 md/Botocore#1.42.66 ua/2.1 os/windows#10 md/arch#amd64 lang/python#3.11.9 md/pyimpl#CPython m/D,b,Z,e cfg/retry-mode#legacy Botocore/1.42.66 Resource', 'X-Amz-Date': b'20260316T114046Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIASCI52CPJT3AMY5HI/20260316/ap-southeast-1/s3/aws4_request, SignedHeaders=host;x-amz-checksum-mode;x-amz-content-sha256;x-amz-date, Signature=cb564cf8fbcdb5d03d205023f5f18598e174e9eaf531bcccabf37bcfafa09535', 'amz-sdk-invocation-id': b'b343c89a-b6fc-4053-9b1d-c49ce768d16d', 'amz-sdk-request': b'attempt=1'}>
[ 2026-03-16 17:40:46,279 ] botocore.httpsession - DEBUG - Certificate path: D:\Data Science\Project\career\Lib\site-packages\certifi\cacert.pem
[ 2026-03-16 17:40:46,371 ] urllib3.connectionpool - DEBUG - https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com:443 "GET /model.pkl HTTP/1.1" 200 11804
[ 2026-03-16 17:40:46,374 ] botocore.hooks - DEBUG - Event before-parse.s3.GetObject: calling handler <function _handle_200_error at 0x000001A6AE61F380>
[ 2026-03-16 17:40:46,376 ] botocore.hooks - DEBUG - Event before-parse.s3.GetObject: calling handler <function handle_expires_header at 0x000001A6AE61F1A0>
[ 2026-03-16 17:40:46,379 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': 'N0qlB6PRxcvfnjVwsJmhWAz7iAS9uxIYzy6JYn9SjEk8fbBGl12AlNXn5NvuwxS03OZIDrJdRtK9A9RPLdjSy4c4RTnf9HY3', 'x-amz-request-id': 'M0KX8H10PXEM0TD3', 'Date': 'Mon, 16 Mar 2026 11:40:46 GMT', 'Last-Modified': 'Mon, 16 Mar 2026 11:36:53 GMT', 'ETag': '"8bfc900e09bb7cd7cad840c2ec560fda"', 'x-amz-checksum-crc32': 'SUnfwQ==', 'x-amz-checksum-type': 'FULL_OBJECT', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Content-Type': 'binary/octet-stream', 'Content-Length': '11804', 'Server': 'AmazonS3'}
[ 2026-03-16 17:40:46,379 ] botocore.parsers - DEBUG - Response body:
<botocore.httpchecksum.StreamingChecksumBody object at 0x000001A6C2BDC520>
[ 2026-03-16 17:40:46,387 ] botocore.hooks - DEBUG - Event needs-retry.s3.GetObject: calling handler <function _update_status_code at 0x000001A6AE61F4C0>
[ 2026-03-16 17:40:46,390 ] botocore.hooks - DEBUG - Event needs-retry.s3.GetObject: calling handler <botocore.retryhandler.RetryHandler object at 0x000001A6C003FA90>
[ 2026-03-16 17:40:46,392 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-16 17:40:46,392 ] botocore.hooks - DEBUG - Event needs-retry.s3.GetObject: calling handler <bound method S3RegionRedirectorv2.redirect_from_error of <botocore.utils.S3RegionRedirectorv2 object at 0x000001A6C27CEBD0>>
[ 2026-03-16 17:40:46,396 ] boto3.resources.action - DEBUG - Response: {'ResponseMetadata': {'RequestId': 'M0KX8H10PXEM0TD3', 'HostId': 'N0qlB6PRxcvfnjVwsJmhWAz7iAS9uxIYzy6JYn9SjEk8fbBGl12AlNXn5NvuwxS03OZIDrJdRtK9A9RPLdjSy4c4RTnf9HY3', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amz-id-2': 'N0qlB6PRxcvfnjVwsJmhWAz7iAS9uxIYzy6JYn9SjEk8fbBGl12AlNXn5NvuwxS03OZIDrJdRtK9A9RPLdjSy4c4RTnf9HY3', 'x-amz-request-id': 'M0KX8H10PXEM0TD3', 'date': 'Mon, 16 Mar 2026 11:40:46 GMT', 'last-modified': 'Mon, 16 Mar 2026 11:36:53 GMT', 'etag': '"8bfc900e09bb7cd7cad840c2ec560fda"', 'x-amz-checksum-crc32': 'SUnfwQ==', 'x-amz-checksum-type': 'FULL_OBJECT', 'x-amz-server-side-encryption': 'AES256', 'accept-ranges': 'bytes', 'content-type': 'binary/octet-stream', 'content-length': '11804', 'server': 'AmazonS3'}, 'ChecksumAlgorithm': 'crc32', 'RetryAttempts': 0}, 'AcceptRanges': 'bytes', 'LastModified': datetime.datetime(2026, 3, 16, 11, 36, 53, tzinfo=tzutc()), 'ContentLength': 11804, 'ETag': '"8bfc900e09bb7cd7cad840c2ec560fda"', 'ChecksumCRC32': 'SUnfwQ==', 'ChecksumType': 'FULL_OBJECT', 'ContentType': 'binary/octet-stream', 'ServerSideEncryption': 'AES256', 'Metadata': {}, 'Body': <botocore.httpchecksum.StreamingChecksumBody object at 0x000001A6C2BDC520>}
[ 2026-03-16 17:40:46,398 ] root - INFO - Production model loaded from S3 bucket.
[ 2026-03-16 17:40:46,398 ] root - INFO - Starting prediction process.
[ 2026-03-16 17:40:46,411 ] root - ERROR - Error occurred in predict method
Traceback (most recent call last):
  File "D:\Data Science\Project\src\entity\estimator.py", line 30, in predict
    transformed_feature = self.preprocessing_object.transform(dataframe)
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Data Science\Project\career\Lib\site-packages\sklearn\pipeline.py", line 1043, in transform
    Xt = transform.transform(Xt, **routed_params[name].transform)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Data Science\Project\career\Lib\site-packages\sklearn\utils\_set_output.py", line 316, in wrapped
    data_to_wrap = f(self, X, *args, **kwargs)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Data Science\Project\career\Lib\site-packages\sklearn\compose\_column_transformer.py", line 1088, in transform
    raise ValueError(f"columns are missing: {diff}")
ValueError: columns are missing: {'enrollee_id', 'company_size_min'}
[ 2026-03-16 17:40:46,500 ] root - ERROR - Error occurred in python script: [D:\Data Science\Project\src\entity\estimator.py] at line number [30]: columns are missing: {'enrollee_id', 'company_size_min'}
[ 2026-03-16 17:40:46,500 ] root - ERROR - Error occurred in python script: [D:\Data Science\Project\src\entity\s3_estimator.py] at line number [64]: Error occurred in python script: [D:\Data Science\Project\src\entity\estimator.py] at line number [30]: columns are missing: {'enrollee_id', 'company_size_min'}
[ 2026-03-16 17:40:46,500 ] root - ERROR - Error occurred in python script: [D:\Data Science\Project\src\pipline\prediction_pipeline.py] at line number [104]: Error occurred in python script: [D:\Data Science\Project\src\entity\s3_estimator.py] at line number [64]: Error occurred in python script: [D:\Data Science\Project\src\entity\estimator.py] at line number [30]: columns are missing: {'enrollee_id', 'company_size_min'}
